Wall time,Step,Value
1772225053.711981,239,0.01291047502309084
1772225053.793593,241,0.00658055953681469
1772225053.83207,242,0.008473043330013752
1772225053.907688,244,0.008388211950659752
1772225053.945,245,0.015796611085534096
1772225053.983407,246,0.012425430119037628
1772225054.020867,247,0.01821998506784439
1772225054.220598,252,0.050158627331256866
1772225054.258892,253,0.03620842844247818
1772225054.296621,254,0.03230088949203491
1772225054.413825,257,0.019074978306889534
1772225054.458385,258,0.010028786025941372
1772225054.50431,259,0.006488654762506485
1772225054.550196,260,0.0072229295037686825
1772225054.635867,262,0.007124027702957392
1772225054.953855,270,0.004952231887727976
1772225054.994364,271,0.003853757632896304
1772225055.115448,274,0.004204825032502413
1772225055.154214,275,0.0031176358461380005
1772225055.192843,276,0.002393963746726513
1772225055.272037,278,0.0020704991184175014
1772225055.34955,280,0.0024337507784366608
1772225055.427265,282,0.0024828892201185226
1772225055.46664,283,0.0017799414927139878
1772225055.545006,285,0.0015679084463045
1772225055.627442,287,0.0028655952773988247
1772225055.665934,288,0.005815896671265364
1772225055.742329,290,0.004374487325549126
1772225055.945652,295,0.0036156687419861555
1772225055.986168,296,0.004509597085416317
1772225056.02648,297,0.0029053741600364447
1772225056.065874,298,0.0018933367682620883
1772225056.310368,304,0.0006978773162700236
1772225056.394207,306,0.0012603611685335636
1772225056.472639,308,0.0006084149936214089
1772225056.514039,309,0.0007416217704303563
1772225056.637456,312,0.0005862488760612905
1772225056.679079,313,0.00046495618880726397
1772225056.807412,316,0.000732175714801997
1772225056.892268,318,0.0008610318182036281
1772225056.933951,319,0.0014005269622430205
1772225057.058286,322,0.0007293347152881324
1772225057.138491,324,0.0012761163525283337
1772225057.337913,329,0.0037494529969990253
1772225057.377171,330,0.006360250990837812
1772225057.415237,331,0.0035872783046215773
1772225057.454247,332,0.00230791256763041
1772225057.649433,337,0.00528025021776557
1772225057.688176,338,0.003763226792216301
1772225057.766278,340,0.0019458234310150146
1772225057.882165,343,0.00564111303538084
1772225057.920288,344,0.01522538997232914
1772225057.959482,345,0.0172423068434
1772225057.997771,346,0.007878842763602734
1772225058.075201,348,0.003744007321074605
1772225058.15403,350,0.003326168516650796
1772225058.232395,352,0.005891773849725723
1772225058.271429,353,0.004886796697974205
1772225058.311446,354,0.0028772351797670126
1772225058.46726,358,0.004242680035531521
1772225058.545822,360,0.002620913553982973
1772225058.623813,362,0.0013451076811179519
1772225058.664694,363,0.001083994284272194
1772225058.70766,364,0.0006380866398103535
1772225058.747353,365,0.00041909722494892776
1772225058.788663,366,0.0004966981359757483
1772225058.82955,367,0.0009661488002166152
1772225058.869728,368,0.0008864112896844745
1772225059.117283,374,0.007524712476879358
1772225059.237305,377,0.0062810336239635944
1772225059.276468,378,0.012402470223605633
1772225059.548952,385,0.0007467179675586522
1772225059.58766,386,0.001708824886009097
1772225059.757627,390,0.0016144693363457918
1772225059.797395,391,0.0008664240594953299
1772225059.836759,392,0.000665381783619523
1772225059.876615,393,0.0005773393204435706
1772225059.916964,394,0.0006582651985809207
1772225059.956279,395,0.0007902458892203867
1772225059.996366,396,0.0006448129424825311
1772225060.03522,397,0.0011549851624295115
1772225060.074263,398,0.002368428511545062
1772225060.112856,399,0.0019500479102134705
1772225060.190281,401,0.0011472324840724468
1772225060.228743,402,0.0010540998773649335
1772225060.305909,404,0.002011920791119337
1772225060.46405,408,0.012947645969688892
1772225060.505314,409,0.02472425065934658
1772225060.627759,412,0.01165216788649559
1772225060.667319,413,0.011226892471313477
1772225060.709389,414,0.012468586675822735
1772225060.74998,415,0.014588798396289349
1772225060.878714,418,0.008714567869901657
1772225060.998651,421,0.008332189172506332
1772225061.040626,422,0.013326047919690609
1772225061.168927,425,0.009382518008351326
1772225061.211681,426,0.007064864505082369
1772225061.380623,430,0.002766604768112302
1772225061.421745,431,0.0033223340287804604
1772225061.540837,434,0.0010919542983174324
1772225061.580941,435,0.0011071603512391448
1772225061.625788,436,0.0008085242589004338
1772225061.669557,437,0.0008673514821566641
1772225061.709709,438,0.000996751943603158
1772225061.749179,439,0.0008269009413197637
1772225061.788601,440,0.0007726673502475023
1772225061.827456,441,0.0015891729854047298
1772225061.904739,443,0.000630055321380496
1772225061.943414,444,0.0009057210991159081
1772225061.982485,445,0.0008067603339441121
1772225062.02179,446,0.0007890362176112831
1772225062.181357,450,0.0005680689355358481
1772225062.220033,451,0.0009515861747786403
1772225062.261933,452,0.0007278166012838483
1772225062.30129,453,0.0007492793956771493
1772225062.340119,454,0.0008227677899412811
1772225062.417164,456,0.0007504104869440198
1772225062.494966,458,0.0008219958399422467
1772225062.576787,460,0.0011723707430064678
1772225062.616488,461,0.0004400543693918735
1772225062.735678,464,0.0005755970487371087
1772225062.775866,465,0.0009655619505792856
1772225062.816927,466,0.0011030613677576184
1772225062.900647,468,0.0018455508397892118
1772225062.983194,470,0.0010184095008298755
1772225063.142519,474,0.001393814804032445
1772225063.181582,475,0.0019040163606405258
1772225063.300348,478,0.005113835446536541
1772225063.340007,479,0.008249012753367424
1772225063.37882,480,0.032480284571647644
1772225063.418873,481,0.05006139725446701
1772225063.459177,482,0.020037731155753136
1772225063.498458,483,0.023652028292417526
1772225063.537951,484,0.019059469923377037
1772225063.618686,486,0.008744101040065289
1772225063.658651,487,0.007985810749232769
1772225063.697476,488,0.008061044849455357
1772225063.73976,489,0.009078670293092728
1772225063.819704,491,0.008877595886588097
1772225063.939361,494,0.003238053061068058
1772225064.104317,498,0.0021294744219630957
1772225064.225076,501,0.0016621154500171542
1772225064.265195,502,0.0008684805943630636
1772225064.305241,503,0.001806463347747922
1772225064.423841,506,0.0033526350744068623
1772225064.503954,508,0.002809218829497695
1772225064.545218,509,0.0014591781655326486
1772225064.585892,510,0.0010057276813313365
1772225064.62661,511,0.0006199636263772845
1772225064.668755,512,0.000543789123184979
1772225064.711073,513,0.0006147175445221364
1772225064.754847,514,0.0003862889716401696
1772225064.88161,517,0.00026486263959668577
1772225064.921607,518,0.00041337322909384966
1772225064.961828,519,0.00025445641949772835
1772225065.001725,520,0.00027775971102528274
1772225065.127182,523,0.00019538929336704314
1772225065.408193,530,0.0003788227040786296
1772225065.528358,533,0.0005654836422763765
1772225065.570203,534,0.0007668586331419647
1772225065.650209,536,0.0007729179924353957
1772225065.68915,537,0.0004956513294018805
1772225065.72895,538,0.00041030487045645714
1772225065.76867,539,0.0004855491570197046
1772225065.808823,540,0.0007521387306042016
1772225065.889355,542,0.0036573035176843405
1772225065.932305,543,0.0070541007444262505
1772225065.973847,544,0.0073963794857263565
1772225066.056502,546,0.007191875018179417
1772225066.097534,547,0.013775198720395565
1772225066.218658,550,0.014133870601654053
1772225066.297872,552,0.008649437688291073
1772225066.38308,554,0.014967318624258041
1772225066.422715,555,0.01252007856965065
1772225066.462728,556,0.008766723796725273
1772225066.707013,562,0.005416308529675007
1772225066.745992,563,0.007129902020096779
1772225066.786664,564,0.00551246665418148
1772225066.953254,568,0.004047086462378502
1772225067.078662,571,0.004492530133575201
1772225067.16264,573,0.002784805139526725
1772225067.27959,576,0.0034083116333931684
1772225067.438837,580,0.0005432441248558462
